Uniphone count
<SIL>	574152
AH	2173887
AA	1265225
IH	782797
IY	635761
UH	291296
UW	131837
EY	826853
AE	434136
OW	389794
AO	141900
K	912791
KH	65536
G	250012
GH	16318
CH	127740
CHH	28979
JH	319656
JHH	15185
TT	355872
TTH	21679
DD	270190
DDH	14196
NN	52195
T	468637
TH	112820
D	342994
DH	76913
N	1268271
P	380760
F	110017
B	236863
BH	100158
M	489664
Y	420475
R	1048861
L	435061
W	428056
S	658660
SH	204311
HH	562922
DD CHH JH
DD CHH JHH
DD CHH TT
DD CHH TTH
DD CHH DD
DD CHH DDH
DD CHH NN
DD CHH T
DD CHH TH
DD CHH D
DD CHH DH
DD CHH N
DD CHH P
DD CHH F
DD CHH B
DD CHH BH
DD CHH M
DD CHH W
DD CHH S
DD CHH SH
DD JH KH
DD JH GH
DD JH CHH
DD JH JHH
DD JH TTH
DD JH DDH
DD JH NN
DD JH T
DD JH DH
DD JHH <SIL>
DD JHH IY
DD JHH AE
DD JHH AO
DD JHH K
DD JHH KH
DD JHH G
DD JHH GH
DD JHH CH
DD JHH CHH
DD JHH JH
DD JHH JHH
DD JHH TT
DD JHH TTH
DD JHH DD
DD JHH DDH
DD JHH NN
DD JHH T
DD JHH TH
DD JHH D
DD JHH DH
DD JHH N
DD JHH P
DD JHH F
DD JHH B
DD JHH BH
DD JHH M
DD JHH Y
DD JHH R
DD JHH L
DD JHH W
DD JHH S
DD JHH SH
DD JHH HH
DD TT KH
DD TT GH
DD TT CHH
DD TT JHH
DD TT TTH
DD TT DDH
DD TT NN
DD TT DH
DD TT BH
DD TTH <SIL>
DD TTH UH
DD TTH UW
DD TTH AE
DD TTH AO
DD TTH K
DD TTH KH
DD TTH G
DD TTH GH
DD TTH CH
DD TTH CHH
DD TTH JH
DD TTH JHH
DD TTH TT
DD TTH TTH
DD TTH DD
DD TTH DDH
DD TTH NN
DD TTH T
DD TTH TH
DD TTH D
DD TTH DH
DD TTH N
DD TTH P
DD TTH F
DD TTH B
DD TTH BH
DD TTH M
DD TTH Y
DD TTH L
DD TTH W
DD TTH S
DD TTH SH
DD DD <SIL>
DD DD KH
DD DD GH
DD DD CH
DD DD CHH
DD DD JH
DD DD JHH
DD DD TT
DD DD TTH
DD DD DDH
DD DD NN
DD DD T
DD DD TH
DD DD D
DD DD DH
DD DD N
DD DD P
DD DD F
DD DD B
DD DD BH
DD DD S
DD DDH UW
DD DDH AE
DD DDH AO
DD DDH K
DD DDH KH
DD DDH G
DD DDH GH
DD DDH CH
DD DDH CHH
DD DDH JH
DD DDH JHH
DD DDH TT
DD DDH TTH
DD DDH DD
DD DDH DDH
DD DDH NN
DD DDH TH
DD DDH D
DD DDH DH
DD DDH N
DD DDH P
DD DDH F
DD DDH B
DD DDH BH
DD DDH M
DD DDH Y
DD DDH R
DD DDH L
DD DDH W
DD DDH S
DD DDH SH
DD DDH HH
DD NN <SIL>
DD NN AA
DD NN IY
DD NN UH
DD NN UW
DD NN AE
DD NN AO
DD NN K
DD NN KH
DD NN G
DD NN GH
DD NN CH
DD NN CHH
DD NN JH
DD NN JHH
DD NN TT
DD NN TTH
DD NN DD
DD NN DDH
DD NN NN
DD NN T
DD NN TH
DD NN D
DD NN DH
DD NN N
DD NN P
DD NN F
DD NN B
DD NN BH
DD NN M
DD NN Y
DD NN R
DD NN L
DD NN W
DD NN S
DD NN SH
DD T <SIL>
DD T AO
DD T K
DD T KH
DD T G
DD T GH
DD T CH
DD T CHH
DD T JH
DD T JHH
DD T TT
DD T TTH
DD T DD
DD T DDH
DD T NN
DD T T
DD T TH
DD T D
DD T DH
DD T N
DD T P
DD T F
DD T B
DD T BH
DD T M
DD T Y
DD T L
DD T SH
DD T HH
DD TH UW
DD TH K
DD TH KH
DD TH G
DD TH GH
DD TH CH
DD TH CHH
DD TH JH
DD TH JHH
DD TH TTH
DD TH DD
DD TH DDH
DD TH NN
DD TH T
DD TH TH
DD TH D
DD TH DH
DD TH N
DD TH F
DD TH BH
DD TH M
DD TH Y
DD TH L
DD D KH
DD D GH
DD D CHH
DD D JHH
DD D TTH
DD D DDH
DD D NN
DD D T
DD D BH
DD DH <SIL>
DD DH UH
DD DH EY
DD DH AE
DD DH OW
DD DH AO
DD DH K
DD DH KH
DD DH G
DD DH GH
DD DH CH
DD DH CHH
DD DH JH
DD DH JHH
DD DH TT
DD DH TTH
DD DH DD
DD DH DDH
DD DH NN
DD DH TH
DD DH D
DD DH N
DD DH P
DD DH F
DD DH B
DD DH BH
DD DH M
DD DH Y
DD DH R
DD DH L
DD DH W
DD DH S
DD DH SH
DD DH HH
DD N <SIL>
DD N KH
DD N CH
DD N CHH
DD N JHH
DD N TTH
DD N NN
DD N TH
DD N DH
DD N B
DD N BH
DD N M
DD N W
DD P <SIL>
DD P K
DD P KH
DD P G
DD P GH
DD P CH
DD P CHH
DD P JH
DD P JHH
DD P TT
DD P TTH
DD P DDH
DD P NN
DD P T
DD P TH
DD P D
DD P DH
DD P N
DD P P
DD P F
DD P B
DD P BH
DD P M
DD P S
DD P SH
DD F KH
DD F GH
DD F CH
DD F CHH
DD F JH
DD F JHH
DD F TT
DD F DDH
DD F NN
DD F T
DD F TH
DD F D
DD F DH
DD F N
DD F P
DD F F
DD F BH
DD F M
DD F S
DD F SH
DD F HH
DD B <SIL>
DD B K
DD B KH
DD B G
DD B GH
DD B CH
DD B CHH
DD B JH
DD B JHH
DD B TT
DD B TTH
DD B DD
DD B DDH
DD B NN
DD B T
DD B TH
DD B D
DD B DH
DD B P
DD B F
DD B BH
DD B M
DD B W
DD B S
DD B SH
DD BH <SIL>
DD BH AO
DD BH K
DD BH KH
DD BH G
DD BH GH
DD BH CH
DD BH CHH
DD BH JH
DD BH JHH
DD BH TT
DD BH TTH
DD BH DDH
DD BH NN
DD BH T
DD BH TH
DD BH D
DD BH DH
DD BH N
DD BH P
DD BH F
DD BH B
DD BH BH
DD BH M
DD BH Y
DD BH W
DD BH S
DD M <SIL>
DD M K
DD M KH
DD M GH
DD M CH
DD M CHH
DD M JH
DD M JHH
DD M TT
DD M TTH
DD M DD
DD M DDH
DD M NN
DD M T
DD M TH
DD M D
DD M DH
DD M N
DD M P
DD M F
DD M B
DD M BH
DD M M
DD M R
DD M L
DD M W
DD M S
DD M HH
DD Y K
DD Y GH
DD Y CHH
DD Y JH
DD Y JHH
DD Y TT
DD Y DD
DD Y NN
DD Y T
DD Y TH
DD Y D
DD Y DH
DD Y P
DD Y M
DD Y R
DD Y L
DD Y W
DD R G
DD R CH
DD R JH
DD R T
DD R DH
DD R S
DD L <SIL>
DD L KH
DD L G
DD L GH
DD L CH
DD L CHH
DD L JH
DD L JHH
DD L TT
DD L TTH
DD L DDH
DD L NN
DD L T
DD L TH
DD L DH
DD L P
DD L F
DD L B
DD L BH
DD L M
DD L R
DD L L
DD L W
DD L SH
DD W <SIL>
DD W K
DD W GH
DD W CH
DD W CHH
DD W JH
DD W JHH
DD W TTH
DD W DDH
DD W NN
DD W TH
DD W D
DD W DH
DD W P
DD W F
DD W BH
DD W L
DD W W
DD S G
DD S GH
DD S JHH
DD S DDH
DD S NN
DD S DH
DD S SH
DD SH <SIL>
DD SH K
DD SH KH
DD SH G
DD SH GH
DD SH CHH
DD SH JH
DD SH JHH
DD SH TTH
DD SH DD
DD SH DDH
DD SH TH
DD SH D
DD SH DH
DD SH N
DD SH F
DD SH BH
DD SH L
DD HH <SIL>
DD HH GH
DD HH JH
DD HH JHH
DD HH TTH
DD HH TH
DD HH D
DD HH DH
DD HH BH
DD HH L
DD HH HH
DDH <SIL> <SIL>
DDH <SIL> AH
DDH <SIL> AA
DDH <SIL> IH
DDH <SIL> IY
DDH <SIL> UH
DDH <SIL> UW
DDH <SIL> EY
DDH <SIL> AE
DDH <SIL> OW
DDH <SIL> AO
DDH <SIL> K
DDH <SIL> KH
DDH <SIL> G
DDH <SIL> GH
DDH <SIL> CH
DDH <SIL> CHH
DDH <SIL> JH
DDH <SIL> JHH
DDH <SIL> TT
DDH <SIL> TTH
DDH <SIL> DD
DDH <SIL> DDH
DDH <SIL> NN
DDH <SIL> T
DDH <SIL> TH
DDH <SIL> D
DDH <SIL> DH
DDH <SIL> N
DDH <SIL> P
DDH <SIL> F
DDH <SIL> B
DDH <SIL> BH
DDH <SIL> M
DDH <SIL> Y
DDH <SIL> R
DDH <SIL> L
DDH <SIL> W
DDH <SIL> S
DDH <SIL> SH
DDH <SIL> HH
DDH AH AA
DDH AH UW
DDH AH EY
DDH AH OW
DDH AH JHH
DDH AH TTH
DDH AA AE
DDH AA TTH
DDH IH <SIL>
DDH IH IH
DDH IH IY
DDH IH UH
DDH IH UW
DDH IH AE
DDH IH OW
DDH IH AO
DDH IH KH
DDH IH GH
DDH IH CHH
DDH IH JH
DDH IH JHH
DDH IH TT
DDH IH DD
DDH IH DDH
DDH IH NN
DDH IH TH
DDH IH D
DDH IH DH
DDH IH F
DDH IH BH
DDH IH SH
DDH IY UW
DDH IY OW
DDH IY GH
DDH IY JHH
DDH UH <SIL>
DDH UH AH
DDH UH IY
DDH UH UH
DDH UH UW
DDH UH AE
DDH UH OW
DDH UH AO
DDH UH KH
DDH UH GH
DDH UH CH
DDH UH CHH
DDH UH JH
DDH UH JHH
DDH UH DD
DDH UH T
DDH UH TH
DDH UH D
DDH UH DH
DDH UH F
DDH UH BH
DDH UH Y
DDH UH W
DDH UH SH
DDH UH HH
DDH UW <SIL>
DDH UW AH
DDH UW AA
DDH UW IH
DDH UW IY
DDH UW UH
DDH UW UW
DDH UW EY
DDH UW AE
DDH UW OW
DDH UW AO
DDH UW K
DDH UW KH
DDH UW GH
DDH UW CH
DDH UW CHH
DDH UW JH
DDH UW JHH
DDH UW TT
DDH UW TTH
DDH UW DD
DDH UW TH
DDH UW D
DDH UW DH
DDH UW P
DDH UW B
DDH UW M
DDH UW Y
DDH UW R
DDH UW W
DDH UW S
DDH EY IY
DDH EY OW
DDH EY TTH
DDH EY DDH
DDH EY NN
DDH AE <SIL>
DDH AE AH
DDH AE AA
DDH AE IH
DDH AE IY
DDH AE UH
DDH AE UW
DDH AE EY
DDH AE OW
DDH AE AO
DDH AE KH
DDH AE G
DDH AE GH
DDH AE CH
DDH AE CHH
DDH AE JH
DDH AE JHH
DDH AE TT
DDH AE TTH
DDH AE DD
DDH AE DDH
DDH AE TH
DDH AE DH
DDH AE F
DDH AE B
DDH AE BH
DDH AE M
DDH AE R
DDH AE W
DDH AE SH
DDH OW UW
DDH OW EY
DDH OW AE
DDH OW GH
DDH OW CHH
DDH OW JH
DDH OW JHH
DDH OW TTH
DDH OW DD
DDH OW NN
DDH OW TH
DDH OW D
DDH OW DH
DDH OW SH
DDH OW HH
DDH AO <SIL>
DDH AO AH
DDH AO AA
DDH AO IH
DDH AO IY
DDH AO UH
DDH AO UW
DDH AO EY
DDH AO AE
DDH AO OW
DDH AO AO
DDH AO K
DDH AO KH
DDH AO G
DDH AO GH
DDH AO CH
DDH AO CHH
DDH AO JH
DDH AO TT
DDH AO TTH
DDH AO DD
DDH AO DDH
DDH AO NN
DDH AO TH
DDH AO D
DDH AO DH
DDH AO P
DDH AO F
DDH AO B
DDH AO M
DDH AO Y
DDH AO L
DDH AO W
DDH AO S
DDH AO HH
DDH K <SIL>
DDH K UH
DDH K UW
DDH K AE
DDH K AO
DDH K K
DDH K KH
DDH K G
DDH K GH
DDH K CH
DDH K CHH
DDH K JH
DDH K JHH
DDH K TT
DDH K TTH
DDH K DD
DDH K DDH
DDH K NN
DDH K T
DDH K TH
DDH K D
DDH K DH
DDH K N
DDH K P
DDH K F
DDH K B
DDH K BH
DDH K M
DDH K L
DDH K S
DDH K HH
DDH KH <SIL>
DDH KH AH
DDH KH IH
DDH KH UH
DDH KH UW
DDH KH EY
DDH KH AE
DDH KH OW
DDH KH AO
DDH KH K
DDH KH KH
DDH KH G
DDH KH GH
DDH KH CH
DDH KH CHH
DDH KH JH
DDH KH JHH
DDH KH TT
DDH KH TTH
DDH KH DD
DDH KH DDH
DDH KH NN
DDH KH T
DDH KH TH
DDH KH D
DDH KH DH
DDH KH P
DDH KH F
DDH KH B
DDH KH BH
DDH KH M
DDH KH Y
DDH KH R
DDH KH L
DDH KH W
DDH KH S
DDH KH SH
DDH KH HH
DDH G <SIL>
DDH G AA
DDH G IH
DDH G IY
DDH G UW
DDH G EY
DDH G AE
DDH G AO
DDH G K
DDH G KH
DDH G G
DDH G GH
DDH G CH
DDH G CHH
DDH G JH
DDH G JHH
DDH G TT
DDH G TTH
DDH G DD
DDH G DDH
DDH G NN
DDH G T
DDH G TH
DDH G D
DDH G DH
DDH G N
DDH G P
DDH G F
DDH G B
DDH G BH
DDH G M
DDH G Y
DDH G L
DDH G W
DDH G S
DDH G SH
DDH G HH
DDH GH <SIL>
DDH GH AA
DDH GH IH
DDH GH IY
DDH GH UH
DDH GH UW
DDH GH EY
DDH GH OW
DDH GH AO
DDH GH K
DDH GH KH
DDH GH G
DDH GH GH
DDH GH CH
DDH GH CHH
DDH GH JH
DDH GH JHH
DDH GH TT
DDH GH TTH
DDH GH DD
DDH GH DDH
DDH GH NN
DDH GH T
DDH GH TH
DDH GH D
DDH GH DH
DDH GH N
DDH GH P
DDH GH F
DDH GH B
DDH GH BH
DDH GH M
DDH GH Y
DDH GH R
DDH GH L
DDH GH W
DDH GH S
DDH GH SH
DDH GH HH
DDH CH <SIL>
DDH CH AA
DDH CH IY
DDH CH AE
DDH CH OW
DDH CH K
DDH CH KH
DDH CH G
DDH CH GH
DDH CH CH
DDH CH CHH
DDH CH JH
DDH CH JHH
DDH CH TT
DDH CH TTH
DDH CH DD
DDH CH DDH
DDH CH NN
DDH CH T
DDH CH TH
DDH CH D
DDH CH DH
DDH CH N
DDH CH P
DDH CH F
DDH CH B
DDH CH BH
DDH CH M
DDH CH Y
DDH CH R
DDH CH L
DDH CH W
DDH CH S
DDH CH SH
DDH CH HH
DDH CHH <SIL>
DDH CHH AA
DDH CHH IH
DDH CHH UH
DDH CHH UW
DDH CHH EY
DDH CHH AE
DDH CHH AO
DDH CHH K
DDH CHH KH
DDH CHH G
DDH CHH GH
DDH CHH CH
DDH CHH CHH
DDH CHH JH
DDH CHH JHH
DDH CHH TT
DDH CHH TTH
DDH CHH DD
DDH CHH DDH
DDH CHH T
DDH CHH TH
DDH CHH D
DDH CHH DH
DDH CHH P
DDH CHH F
DDH CHH B
DDH CHH BH
DDH CHH M
DDH CHH Y
DDH CHH R
DDH CHH L
DDH CHH W
DDH CHH S
DDH JH <SIL>
DDH JH UH
DDH JH UW
DDH JH EY
DDH JH AO
DDH JH K
DDH JH KH
DDH JH G
DDH JH GH
DDH JH CH
DDH JH CHH
DDH JH JH
DDH JH JHH
DDH JH TT
DDH JH TTH
DDH JH DD
DDH JH DDH
DDH JH NN
DDH JH T
DDH JH TH
DDH JH D
DDH JH DH
DDH JH N
DDH JH P
DDH JH F
DDH JH B
DDH JH BH
DDH JH M
DDH JH Y
DDH JH R
DDH JH L
DDH JH W
DDH JH S
DDH JH SH
DDH JH HH
DDH JHH <SIL>
DDH JHH IH
DDH JHH IY
DDH JHH UH
DDH JHH UW
DDH JHH EY
DDH JHH AE
DDH JHH OW
DDH JHH AO
DDH JHH K
DDH JHH KH
DDH JHH G
DDH JHH GH
DDH JHH CH
DDH JHH CHH
DDH JHH JH
DDH JHH JHH
DDH JHH TT
DDH JHH TTH
DDH JHH DD
DDH JHH DDH
DDH JHH NN
DDH JHH T
DDH JHH TH
DDH JHH D
DDH JHH DH
DDH JHH N
DDH JHH P
DDH JHH F
DDH JHH B
DDH JHH BH
DDH JHH M
DDH JHH Y
DDH JHH R
DDH JHH L
DDH JHH W
DDH JHH S
DDH JHH SH
DDH JHH HH
DDH TT <SIL>
DDH TT AH
DDH TT AA
DDH TT IY
DDH TT UH
DDH TT UW
DDH TT EY
DDH TT AE
DDH TT OW
DDH TT AO
DDH TT K
DDH TT KH
DDH TT G
DDH TT GH
DDH TT CH
DDH TT CHH
DDH TT JH
DDH TT JHH
DDH TT TT
DDH TT TTH
DDH TT DD
DDH TT DDH
DDH TT NN
DDH TT T
DDH TT TH
DDH TT D
DDH TT DH
DDH TT N
DDH TT P
DDH TT F
DDH TT B
DDH TT BH
DDH TT Y
DDH TT R
DDH TT L
DDH TT W
DDH TT S
DDH TT SH
DDH TT HH
DDH TTH <SIL>
DDH TTH AH
DDH TTH IH
DDH TTH IY
DDH TTH UH
DDH TTH UW
DDH TTH EY
DDH TTH AE
DDH TTH OW
DDH TTH K
DDH TTH KH
DDH TTH G
DDH TTH GH
DDH TTH CH
DDH TTH CHH
DDH TTH JH
DDH TTH JHH
DDH TTH TT
DDH TTH TTH
DDH TTH DD
DDH TTH DDH
DDH TTH NN
DDH TTH T
DDH TTH TH
DDH TTH D
DDH TTH DH
DDH TTH N
DDH TTH P
DDH TTH F
DDH TTH B
DDH TTH BH
DDH TTH M
DDH TTH Y
DDH TTH R
DDH TTH L
DDH TTH W
DDH TTH S
DDH TTH SH
DDH TTH HH
DDH DD <SIL>
DDH DD AA
DDH DD IY
DDH DD UH
DDH DD UW
DDH DD AE
DDH DD OW
DDH DD AO
DDH DD K
DDH DD KH
DDH DD G
DDH DD GH
DDH DD CH
DDH DD CHH
DDH DD JH
DDH DD JHH
DDH DD TT
DDH DD TTH
DDH DD DD
DDH DD DDH
DDH DD NN
DDH DD T
DDH DD TH
DDH DD D
DDH DD DH
DDH DD N
DDH DD P
DDH DD F
DDH DD B
DDH DD BH
DDH DD M
DDH DD Y
DDH DD R
DDH DD L
DDH DD W
DDH DD S
DDH DD SH
DDH DD HH
DDH DDH <SIL>
DDH DDH IH
DDH DDH UH
DDH DDH AE
DDH DDH AO
DDH DDH K
DDH DDH KH
DDH DDH G
DDH DDH GH
DDH DDH CH
DDH DDH CHH
DDH DDH JH
DDH DDH JHH
DDH DDH TT
DDH DDH TTH
DDH DDH DD
DDH DDH DDH
DDH DDH NN
DDH DDH T
DDH DDH TH
DDH DDH D
DDH DDH DH
DDH DDH N
DDH DDH P
DDH DDH F
DDH DDH B
DDH DDH BH
DDH DDH M
DDH DDH Y
DDH DDH R
DDH DDH L
DDH DDH W
DDH DDH S
DDH DDH SH
DDH NN <SIL>
DDH NN IH
DDH NN IY
DDH NN UH
DDH NN UW
DDH NN EY
DDH NN AE
DDH NN OW
DDH NN AO
DDH NN K
DDH NN KH
DDH NN G
DDH NN GH
DDH NN CH
DDH NN CHH
DDH NN JH
DDH NN JHH
DDH NN TT
DDH NN DD
DDH NN DDH
DDH NN NN
DDH NN T
DDH NN TH
DDH NN D
DDH NN DH
DDH NN N
DDH NN P
DDH NN F
DDH NN B
DDH NN BH
DDH NN M
DDH NN Y
DDH NN R
DDH NN L
DDH NN W
DDH NN S
DDH NN SH
DDH NN HH
DDH T <SIL>
DDH T IY
DDH T UH
DDH T UW
DDH T EY
DDH T AE
DDH T AO
DDH T K
DDH T KH
DDH T G
DDH T GH
DDH T CH
DDH T CHH
DDH T JH
DDH T JHH
DDH T TT
DDH T TTH
DDH T DD
DDH T DDH
DDH T NN
DDH T T
DDH T TH
DDH T D
DDH T DH
DDH T N
DDH T P
DDH T F
DDH T B
DDH T BH
DDH T M
DDH T Y
DDH T R
DDH T L
DDH T W
DDH T S
DDH T SH
DDH T HH
DDH TH <SIL>
DDH TH AH
DDH TH IH
DDH TH UH
DDH TH UW
DDH TH AE
DDH TH OW
DDH TH AO
DDH TH K
DDH TH KH
DDH TH G
DDH TH GH
DDH TH CH
DDH TH CHH
DDH TH JH
DDH TH JHH
DDH TH TT
DDH TH TTH
DDH TH DD
DDH TH DDH
DDH TH NN
DDH TH T
DDH TH TH
DDH TH D
DDH TH DH
DDH TH N
DDH TH P
DDH TH F
DDH TH B
DDH TH BH
DDH TH M
DDH TH Y
DDH TH R
DDH TH L
DDH TH W
DDH TH S
DDH TH SH
DDH TH HH
DDH D <SIL>
DDH D AA
DDH D IY
DDH D UW
DDH D AE
DDH D AO
DDH D K
DDH D KH
DDH D G
DDH D GH
DDH D CH
DDH D CHH
DDH D JH
DDH D JHH
DDH D TT
DDH D TTH
DDH D DD
DDH D DDH
DDH D NN
DDH D T
DDH D TH
DDH D D
DDH D DH
DDH D N
DDH D P
DDH D F
DDH D B
DDH D BH
DDH D M
DDH D Y
DDH D R
DDH D L
DDH D W
DDH D S
DDH D SH
DDH D HH
DDH DH <SIL>
DDH DH IH
DDH DH UH
DDH DH UW
DDH DH EY
DDH DH AE
DDH DH OW
DDH DH AO
DDH DH K
DDH DH KH
DDH DH G
DDH DH GH
DDH DH CH
DDH DH CHH
DDH DH JH
DDH DH JHH
DDH DH TT
DDH DH TTH
DDH DH DD
DDH DH DDH
DDH DH NN
DDH DH T
DDH DH TH
DDH DH D
DDH DH DH
DDH DH N
DDH DH P
DDH DH F
DDH DH B
DDH DH BH
DDH DH M
DDH DH Y
DDH DH R
DDH DH L
DDH DH W
DDH DH S
DDH DH SH
DDH DH HH
DDH N <SIL>
DDH N UH
DDH N UW
DDH N OW
DDH N AO
DDH N K
DDH N KH
DDH N G
DDH N GH
DDH N CH
DDH N CHH
DDH N JH
DDH N JHH
DDH N TT
DDH N TTH
DDH N DD
DDH N DDH
DDH N NN
DDH N T
DDH N TH
DDH N D
DDH N DH
DDH N N
DDH N P
DDH N F
DDH N B
DDH N BH
DDH N M
DDH N Y
DDH N R
DDH N L
DDH N W
DDH N SH
DDH P <SIL>
DDH P IH
DDH P EY
DDH P AE
DDH P OW
DDH P AO
DDH P K
DDH P KH
DDH P G
DDH P GH
DDH P CH
DDH P CHH
DDH P JH
DDH P JHH
DDH P TT
DDH P TTH
DDH P DD
DDH P DDH
DDH P NN
DDH P T
DDH P TH
DDH P D
DDH P DH
DDH P N
DDH P P
DDH P F
DDH P B
DDH P BH
DDH P M
DDH P Y
DDH P L
DDH P W
DDH P S
DDH P SH
DDH P HH
DDH F IH
DDH F IY
DDH F EY
DDH F OW
DDH F AO
DDH F K
DDH F KH
DDH F G
DDH F CH
DDH F CHH
DDH F JH
DDH F JHH
DDH F TT
DDH F TTH
DDH F DD
DDH F DDH
DDH F NN
DDH F T
DDH F TH
DDH F D
DDH F DH
DDH F N
DDH F P
DDH F F
DDH F B
DDH F BH
DDH F M
DDH F Y
DDH F R
DDH F L
DDH F W
DDH F S
DDH F HH
DDH B <SIL>
DDH B UH
DDH B UW
DDH B EY
DDH B OW
DDH B AO
DDH B K
DDH B KH
DDH B G
DDH B GH
DDH B CH
DDH B CHH
DDH B JH
DDH B JHH
DDH B TT
DDH B TTH
DDH B DD
DDH B DDH
DDH B NN
DDH B T
DDH B TH
DDH B D
DDH B DH
DDH B N
DDH B P
DDH B F
DDH B B
DDH B BH
DDH B M
DDH B Y
DDH B R
DDH B L
DDH B W
DDH B S
DDH B SH
DDH B HH
DDH BH <SIL>
DDH BH UH
DDH BH UW
DDH BH EY
DDH BH AE
DDH BH OW
DDH BH AO
DDH BH K
DDH BH KH
DDH BH G
DDH BH GH
DDH BH CH
DDH BH CHH
DDH BH JH
DDH BH JHH
DDH BH TT
DDH BH TTH
DDH BH DD
DDH BH DDH
DDH BH NN
DDH BH T
DDH BH TH
DDH BH D
DDH BH DH
DDH BH N
DDH BH P
DDH BH F
DDH BH B
DDH BH BH
DDH BH M
DDH BH Y
DDH BH R
DDH BH L
DDH BH W
DDH BH S
DDH BH SH
DDH M <SIL>
DDH M AE
DDH M K
DDH M KH
DDH M G
DDH M GH
DDH M CH
DDH M CHH
DDH M JH
DDH M JHH
DDH M TT
DDH M TTH
DDH M DD
DDH M DDH
DDH M NN
DDH M T
DDH M TH
DDH M D
DDH M DH
DDH M N
DDH M P
DDH M F
DDH M B
DDH M BH
DDH M M
DDH M Y
DDH M R
DDH M L
DDH M W
DDH M S
DDH M SH
DDH M HH
DDH Y IH
DDH Y IY
DDH Y UH
DDH Y UW
DDH Y EY
DDH Y AE
DDH Y AO
DDH Y KH
DDH Y G
DDH Y CH
DDH Y CHH
DDH Y JH
DDH Y JHH
DDH Y TT
DDH Y TTH
DDH Y DD
DDH Y DDH
DDH Y NN
DDH Y T
DDH Y TH
DDH Y D
DDH Y DH
DDH Y P
DDH Y F
DDH Y BH
DDH Y M
DDH Y Y
DDH Y R
DDH Y L
DDH Y S
DDH Y SH
DDH Y HH
DDH R IY
DDH R AE
DDH R AO
DDH R K
DDH R G
DDH R GH
DDH R CH
DDH R CHH
DDH R JH
DDH R JHH
DDH R TT
DDH R TTH
DDH R DD
DDH R DDH
DDH R NN
DDH R T
DDH R TH
DDH R D
DDH R DH
DDH R P
DDH R B
DDH R M
DDH R R
DDH R W
DDH R S
DDH L <SIL>
DDH L UH
DDH L AE
DDH L AO
DDH L K
DDH L KH
DDH L G
DDH L GH
DDH L CH
DDH L CHH
DDH L JH
DDH L JHH
DDH L TT
DDH L TTH
DDH L DD
DDH L DDH
DDH L NN
DDH L T
DDH L TH
DDH L D
DDH L DH
DDH L N
DDH L P
DDH L F
DDH L B
DDH L BH
DDH L M
DDH L Y
DDH L R
DDH L L
DDH L W
DDH L S
DDH L SH
DDH L HH
DDH W <SIL>
DDH W IY
DDH W UW
DDH W EY
DDH W OW
DDH W AO
DDH W K
DDH W KH
DDH W G
DDH W GH
DDH W CH
DDH W CHH
DDH W JH
DDH W JHH
DDH W TT
DDH W TTH
DDH W DD
DDH W DDH
DDH W NN
DDH W T
DDH W TH
DDH W D
DDH W DH
DDH W N
DDH W P
DDH W F
DDH W B
DDH W BH
DDH W R
DDH W L
DDH W W
DDH W SH
DDH W HH
DDH S <SIL>
DDH S IH
DDH S KH
DDH S G
DDH S GH
DDH S CH
DDH S CHH
DDH S JH
DDH S JHH
DDH S TT
DDH S TTH
DDH S DD
DDH S DDH
DDH S NN
DDH S D
DDH S DH
DDH S N
DDH S P
DDH S F
DDH S B
DDH S BH
DDH S M
DDH S Y
DDH S R
DDH S L
DDH S S
DDH S SH
DDH S HH
DDH SH <SIL>
DDH SH UW
DDH SH OW
DDH SH K
DDH SH KH
DDH SH G
DDH SH GH
DDH SH CH
DDH SH CHH
DDH SH JH
DDH SH JHH
DDH SH TT
DDH SH DD
DDH SH DDH
DDH SH NN
DDH SH T
DDH SH TH
DDH SH D
DDH SH DH
DDH SH N
DDH SH P
DDH SH F
DDH SH B
DDH SH M
DDH SH Y
DDH SH W
DDH SH S
DDH SH HH
DDH HH <SIL>
DDH HH K
DDH HH KH
DDH HH G
DDH HH CH
DDH HH CHH
DDH HH JH
DDH HH JHH
DDH HH TT
DDH HH TTH
DDH HH DD
DDH HH DDH
DDH HH NN
DDH HH T
DDH HH TH
DDH HH D
DDH HH DH
DDH HH N
DDH HH P
DDH HH B
DDH HH BH
DDH HH M
DDH HH L
DDH HH W
DDH HH S
DDH HH HH
NN <SIL> <SIL>
NN <SIL> AH
NN <SIL> AA
NN <SIL> IH
NN <SIL> IY
NN <SIL> UH
NN <SIL> UW
NN <SIL> EY
NN <SIL> AE
NN <SIL> OW
NN <SIL> AO
NN <SIL> K
NN <SIL> KH
NN <SIL> G
NN <SIL> GH
NN <SIL> CH
NN <SIL> CHH
NN <SIL> JH
NN <SIL> JHH
NN <SIL> TT
NN <SIL> TTH
NN <SIL> DD
NN <SIL> DDH
NN <SIL> NN
NN <SIL> T
NN <SIL> TH
NN <SIL> D
NN <SIL> DH
NN <SIL> N
NN <SIL> P
NN <SIL> F
NN <SIL> B
NN <SIL> BH
NN <SIL> M
NN <SIL> Y
NN <SIL> R
NN <SIL> L
NN <SIL> W
NN <SIL> S
NN <SIL> SH
NN <SIL> HH
NN AA AE
NN AA JHH
NN IH IY
NN IH KH
NN IH JHH
NN IH TH
NN IY OW
NN IY JHH
NN IY DD
NN UH IY
NN UH AE
